host,rid,resource
114.119.140.40,3606,527ff8b6-1c77-4802-84bd-89f207db1bdf
114.119.140.47,1749,e3fb08a1-14a5-42ef-9957-d0be5e49a094
114.119.140.5,838,27061cbf-8ef8-404e-b8be-f2fbb69054e9
114.119.140.51,3041,6dcbc549-eafd-494f-80b0-fd6765596a4b
114.119.140.55,2001,a9aebdce-e338-4ed7-93f4-e7166dc69b77
114.119.140.56,3493,de4defb2-8551-4ea9-950e-851a283ca28f
114.119.140.59,3739,1b1a40eb-2551-4a77-bfa4-91c90ffee030
114.119.140.61,2320,d3a17ae0-a096-475e-83c3-49e90e9baa56
114.119.140.62,3553,1428b250-31af-40fc-92c3-f59f62dfc89e
114.119.140.67,58,905f14ed-d3cc-4207-9522-3c41e79dae76
114.119.140.68,2155,93f97301-1352-44b7-8a27-3fbbb64c2ce3
114.119.140.7,1006,ea9eb6bd-7a28-4713-ab16-9214c51034ad
114.119.140.7,1927,5c2320f9-365d-4024-a1eb-3928141ab8ce
114.119.140.71,2388,81c054d7-cc30-4a9b-8de3-d63a0e835026
114.119.140.8,2284,2343dfca-3006-4eb7-8b0c-90bd38ea9048
114.119.140.82,2159,4be7d7b1-6766-4f5e-9110-4d6304711507
114.119.140.92,3191,98cf9b61-c068-452d-9d73-b82d4eac3508
114.119.140.93,2688,754e7924-2313-4207-b5e5-28319e80ce38
114.119.140.98,3580,eb986ee1-3c55-4534-9b97-d7737744c807
114.119.141.1,3143,6b478894-2dc5-4e65-b29d-cef96f0ae95f
114.119.141.10,1879,72d3649d-c2a3-4f6c-83a8-283a86ff4aa5
114.119.141.10,2033,38c5c7b4-6079-41a8-945e-dc66839d271b
114.119.141.107,1094,6cd3d715-beaf-4de7-b1ed-de50934510db
114.119.141.109,1794,9f816968-4383-432e-8a5d-72d719c3b5c7
114.119.141.113,3339,932a477b-6937-4756-98c6-3f7faa28f3f8
114.119.141.115,34,d4e4db3a-1354-4a15-91b1-50e38846ab57
114.119.141.116,2923,18946949-daa5-4f6f-9b58-b876be970420
114.119.141.119,2505,eb6c291b-d7ff-4966-88db-272d167c12a0
114.119.141.120,1732,e189c162-e15c-4bc3-87d1-3fd79998e9c7
114.119.141.120,2638,f4032abb-b8ad-4b4b-bf6f-3eb7bdfa7198
114.119.141.122,3729,b8ab9862-8f88-4acf-a64b-ce9ed629e3c1
114.119.141.124,3452,1aea178d-2e15-47bf-95a5-e3b2babdde90
114.119.141.127,1446,f9edace2-9d24-46a8-b01e-95b801a345c1
114.119.141.127,3694,f6384ab4-ba01-4668-8b8d-1f9d5c9d6f74
114.119.141.132,1558,9d963fd5-0d0c-472e-9761-2e1ff38850ba
114.119.141.135,3358,96cd5d65-123a-4956-a652-03b0b4ffbc01
114.119.141.136,2867,a702f785-923d-48c6-901d-24733f94d480
114.119.141.137,1606,b20798aa-60c3-4ddf-9155-31c3d870b710
114.119.141.14,1961,296a860f-3157-452b-9062-5a8e4e444e05
114.119.141.140,3513,e64380db-c940-4d60-a427-e9153a20a6f5
114.119.141.158,1647,aec5cebd-f197-4c59-b8fe-26df7e3002cf
114.119.141.16,2514,cb7f9dc3-7e55-459c-8fca-432c1607b691
114.119.141.166,1259,50d10b20-2f80-4588-bfc8-5d6635298f9a
114.119.141.175,1726,f6b43d54-83dd-404e-8f12-14d3fcb2fae5
114.119.141.176,2918,b91b4af4-b765-4ddf-914f-d8de121e73b6
114.119.141.18,534,ee1964d4-64f1-4197-9b9b-c0a9b0b4c861
114.119.141.180,1099,b289f6dd-0f7e-4783-b20f-afae65ba2956
114.119.141.182,3788,60dd1993-e985-4145-9919-3129334c450b
114.119.141.183,3346,9a915179-228d-41b8-be3f-217b1d7cb547
114.119.141.186,816,ec349e6e-a795-4a24-b395-e1e641aeee7c
114.119.141.19,2032,19f707ee-c0cd-4928-8c0c-a4382242f98b
114.119.141.192,1369,9ad34d72-6466-4123-bfba-c05a1334262d
114.119.141.195,1090,17d49f6f-6e49-4eb1-8fb6-a63b04af877b
114.119.141.196,935,9d31e7fd-3459-4df7-b7cc-60a71a02de0f
114.119.141.20,2743,2a1562e8-8920-4e6b-9c81-bd7bba2215d5
114.119.141.217,1383,196c1aa0-ec90-446c-b9f3-fab368d1ae39
114.119.141.226,3609,ad9eaa5a-f1b3-42b9-9eff-dbe1133d0db4
114.119.141.236,1763,49d7ea96-1b37-43d5-9f17-163096a0cf72
114.119.141.247,1016,e4f32a8e-df98-49bf-8d1b-a42f972b870c
114.119.141.247,2697,5e0f7368-ca15-4152-be68-e0eb042a79f4
114.119.141.249,1025,96ad3b4f-8802-4c4e-b3e4-f1c7aae73294
114.119.141.252,1577,0cbf35b1-da20-4744-80bd-06c37cc20794
114.119.141.252,3305,d73353e2-0ec4-4c23-8a6f-e61b78280c6a
114.119.141.27,1649,e23197cd-5f9a-45de-94d7-a1c1415d6ad2
114.119.141.3,1557,b27fd41e-faa0-4517-8412-10838d32dd1a
114.119.141.30,1097,381694b9-5b6a-4713-8d8d-c38d13b8cb8c
114.119.141.32,2319,1390fea4-7648-4ff4-baa3-c6259e7e6638
114.119.141.36,2380,8ba565d4-dba3-4207-8aca-bea2c8b033e3
114.119.141.37,1455,3121410b-ff4c-4610-bba5-bfafdebd071a
114.119.141.37,1631,37969500-d206-4b91-a82b-8fd68b79d167
114.119.141.39,2917,7c377ac4-131b-42d0-bdd9-f33fae3f863d
114.119.141.41,494,4ec0db2e-2bf2-43b2-9031-27ec6a7d0720
114.119.141.42,2737,7608b432-9072-4dbd-9310-b60c59bcea29
114.119.141.46,1788,6c193e1f-5886-49a2-b825-768eda22cdca
114.119.141.54,3477,07941d1f-9df3-44f8-bfe4-1a8626670f9c
114.119.141.65,2986,efd6c8e9-93d3-4e88-bfb5-be0266481658
114.119.141.69,1981,d4ffb6a0-1d43-4363-add5-31c4b20fc6ca
114.119.141.69,2993,9c21c3e3-cfc3-4b10-bcde-e694b604aeb8
114.119.141.7,1901,aff77f7b-1b5e-43d2-9dc6-8810d61e699b
114.119.141.72,2712,d4264ac1-49e2-4e7d-af8f-877336e33624
114.119.141.73,2370,350b28e4-c65f-47b7-a5cb-dc284e260027
114.119.141.74,969,f3eb8774-3c1b-4dc0-a968-1ce5cf226d90
114.119.141.8,2265,260519f5-91c9-48c3-8583-261d3f673c16
114.119.141.9,1303,034d5335-b7e5-47f2-b80f-88e842ef4274
114.119.142.101,3105,3111ec7f-941e-4d9b-b43d-a262d7784e60
114.119.142.101,3600,6724edc0-4265-4173-af2f-8f4cafbd1ed3
114.119.142.109,826,7f80dc87-3aad-4c62-b24e-64d29d9a4df0
114.119.142.110,719,c5598eda-7970-4a87-a165-913223bd9403
114.119.142.110,3103,11ad228e-0ed5-4812-bff8-87edd140d3bf
114.119.142.114,2183,95cc7678-6f0c-433a-b184-9c8e487c32a2
114.119.142.118,3637,7fa86c0c-afdb-4484-9a8f-bd554871e1be
114.119.142.124,1779,1249ab6d-765b-40a7-babb-96928a08a0b3
114.119.142.128,2817,a7f08a6d-f20f-4e46-9494-34cc68b967c0
114.119.142.135,2217,6ac58c37-1a96-4c38-9b22-bae7a6a8c78f
114.119.142.137,1029,f1fc11a1-8747-451b-941f-a3a990c8ac6e
114.119.142.142,3360,c7b02eb2-30ae-4897-9e04-68b6ca6e4671
114.119.142.145,3578,b689e088-f66f-42d8-8241-391c35423d38
114.119.142.146,1417,6f3e48f6-8836-4554-bc54-35778dbf5bf9
114.119.142.147,1725,21bb0956-df51-44ee-97d5-3e3d3b83f462
114.119.142.156,1912,d6cc22a6-a4ce-4f12-810e-ac469b62d62b
114.119.142.156,3531,721b2b80-18d6-4b2d-9130-98181ba9db91
114.119.142.159,3216,cea8c86a-73ca-4913-97f9-904b3617b2a0
114.119.142.163,3094,ded0cd24-3005-433a-8413-940e58771372
114.119.142.165,1373,1e678e3d-9eb7-49fe-8524-d5c31f123ff1
114.119.142.168,2156,f9a4b8ae-9738-47c9-a972-b4faa2e48af8
114.119.142.174,3778,a64748c0-bf06-49e7-a768-7ec83e2e0d3e
114.119.142.179,1447,dd86f448-6f2a-4450-af41-f598cc1e6338
114.119.142.182,1823,249b9a9c-d991-4208-bb86-9ff80b7e3d9e
114.119.142.183,804,37760e28-e5a4-435d-8985-12bbd8320934
114.119.142.183,1461,0dba8e6b-e690-4650-a4cd-59e81f62d89b
114.119.142.184,3786,d7778079-9d30-47e4-827e-2429be8782ed
114.119.142.186,2918,b91b4af4-b765-4ddf-914f-d8de121e73b6
114.119.142.187,2244,edd219b1-3522-4122-b6c7-385364d117c1
114.119.142.188,1236,b38829fe-b790-4049-a719-31b04caa1fe3
114.119.142.202,1699,890769ea-c21f-4557-ba31-d6d804b9c3bf
114.119.142.210,2101,fb7e0f3c-c8bc-48e9-9087-c8b7173712ca
114.119.142.215,934,45cf34ef-a6f8-4a70-b9c4-e106f59c7325
114.119.142.221,1137,0f08f813-68bd-4c19-a8d4-cca4423f2e65
114.119.142.222,1773,e7e07ac1-683f-4b27-8f9d-5f0880624e2b
114.119.142.223,1340,41207562-74e2-4d79-9f33-7be1d6e352cb
114.119.142.229,659,b95a34d8-11e1-402b-ad83-8fa57c3644f9
114.119.142.229,2783,ef7fb26f-a79a-4a08-8e30-7e8c0d19495e
114.119.142.237,1787,9a29c2b7-2478-4ae4-9500-7d8f78221e16
114.119.142.237,3158,f08dfcdb-8b45-44e7-a52f-7c7fcbf74d2e
114.119.142.238,2364,5f4420dd-744f-4a6d-88ef-71e2f084a2c9
114.119.142.238,3169,e17d942d-d970-4d78-baef-961f13fcf02a
114.119.142.243,2353,2d605b7c-036f-42d4-87a7-bb69c9083bde
114.119.142.246,268,13475f1f-b70d-4886-a3a1-c7ae5ad3dfdc
114.119.142.25,921,241ef8be-3599-48ed-8ab0-95bd7843685b
114.119.142.251,1447,dd86f448-6f2a-4450-af41-f598cc1e6338
114.119.142.26,3221,15ab5da5-d8df-40ca-ada8-268902cacc0f
114.119.142.31,2931,c83ca63f-f5bd-4f5d-b1a3-e58896b285f9
114.119.142.31,2972,bc47fedd-f834-4e77-bcd3-d8607cfd89ee
114.119.142.37,50,ddf44ff1-d5f2-47af-b91e-60736d2ea731
114.119.142.4,3219,4cb54ba8-7a67-4d7d-a5fd-59f04d9f9984
114.119.142.4,3557,8ecf9028-6a01-44d4-8e27-e4e96a357590
114.119.142.45,1579,1602f21c-c798-440f-9652-8cbc7145ce98
114.119.142.52,786,4656e88e-70f7-46bf-935d-ca82c3e0b87e
114.119.142.53,1979,faa7aa80-a757-4666-a828-ce86ee299b4a
114.119.142.58,2073,9be01cf9-4c60-4884-8fa4-6c84de1e8f5f
114.119.142.58,3592,8227cecb-5660-4764-a942-04b4d1d576a2
114.119.142.61,976,85f19720-5d9c-4362-b2e3-4d76ca33b6e7
114.119.142.61,3583,5577fd8f-bb90-47de-970c-b6a30924409a
114.119.142.62,2990,5a14f340-af6f-48f7-89e5-b16d05d113cb
114.119.142.65,1676,3f333080-3acc-42ab-9c97-d84ca4fc8c6e
114.119.142.65,2632,c6cae284-0d02-4216-bd33-c4ee704c598f
114.119.142.65,3495,d1d4d399-3779-4449-9bcd-c2b0a4d69774
114.119.142.7,3000,31da96e1-9787-45ee-9425-298e45d5f72e
114.119.142.83,1600,e607edd8-978f-4140-a92f-283ea772e25c
114.119.142.83,3344,b2ec9d47-9e7d-4381-8b6c-aaaed929f384
114.119.142.90,2422,33e03753-b017-4647-8110-c44bae5b2244
114.119.142.95,2004,327b24bd-7a74-4956-a211-d9683ca86083
114.119.142.97,3434,9e1fca61-8114-4c0e-a697-a966d8e21e2e
114.119.142.98,2226,d7aaef7a-55a8-4fa0-a7d8-4032ff059586
114.119.143.102,3458,766a884a-ca0d-423a-9de8-47b2e7d5d280
114.119.143.103,1272,e7fce873-d71f-4581-b021-c38ccbabaf39
114.119.143.104,2420,a0744872-28f1-400b-b77c-d6c6b8753112
114.119.143.107,979,e1de0a3f-3672-481a-afad-b005acf38250
114.119.143.111,3420,45206488-029a-4443-b3dc-48078e29b4cf
114.119.143.114,3272,d07730b4-07d2-468a-8d79-f7f1b608e5fd
114.119.143.115,3542,a18a2464-9778-481f-886f-b99a9a3f0004
114.119.143.116,1869,5f149b3d-50e0-455c-b620-f84c0f02e2b3
114.119.143.121,883,4d6a8047-8757-4184-a3f9-c07e96c33ee4
114.119.143.122,2293,c1d896db-222d-4e5a-bb8b-63eed89a35d8
114.119.143.126,1731,4ed61a7c-e1a6-4b60-b542-63ebdffc64fe
114.119.143.128,833,4ace1c20-3e0e-4538-b72f-baaf309253ff
114.119.143.128,1684,6be495db-a017-4fd5-9732-cdb05601c9ff
114.119.143.129,1420,9609950d-41c1-4d5a-8acd-0ed3da0750a0
114.119.143.129,2363,2024b7cd-7e17-4d25-994a-0833173ea18f
114.119.143.133,2307,b1128fad-d48c-4e73-9199-c2130a14d3c2
114.119.143.136,1777,97a7aff0-6de7-4ea2-80af-2be6fe1f452e
114.119.143.136,2286,3dc7fcc4-c29c-4896-9cbd-89ad88acc202
114.119.143.140,2605,8e1ad39f-65e3-440b-8d24-13eeec932084
114.119.143.141,2766,91a1efc4-0b4e-42c1-8a8b-1aaa07917868
114.119.143.142,3125,584e99d8-1d40-4f4a-90e1-5260b4cc82e6
114.119.143.142,3647,dad0c159-cd55-45cf-9283-2fa9649a6e3b
114.119.143.143,2055,60347db2-7aa6-4ac9-a5db-664518f00af7
114.119.143.15,850,826208e4-a6fb-4358-a003-0991cd386311
114.119.143.151,801,279d93dc-c12a-47a5-9c78-b67451d39709
114.119.143.162,1663,e222f7fb-bdfd-4029-8f6e-6f3489c4b6f6
114.119.143.162,2134,d4d8f87e-c5b4-4597-81d5-25eba6cb2392
114.119.143.166,1197,5327764a-2cf0-4c61-8d69-8b54dddb3ea5
114.119.143.174,783,e539eb81-7fb4-4db7-9a6e-7d930b029db8
114.119.143.180,2528,49cef7fb-f10d-4079-b739-8e3504fa833e
114.119.143.181,1167,bdadc5e6-34e8-42af-99ff-d2653a31a226
114.119.143.186,1108,e0c4fd7c-3e88-4daa-aa9d-263a6b8e2069
114.119.143.192,1877,0a8b4551-30af-4d6c-a20d-8bfddac1693c
114.119.143.197,1063,fd1472ec-2d82-4eb1-92fc-bb391a66d688
114.119.143.197,2158,646efce1-32c0-4697-8bd3-7399af633266
114.119.143.203,1958,ea7a0c04-8e26-41df-909a-6dce907934e2
114.119.143.206,134,b8ba550b-fa8f-480f-acc1-d76d44881a34
114.119.143.209,1843,008a37a6-efb0-46c7-a800-0e8dd8669563
114.119.143.21,2285,109c2a80-eeaa-4b89-a77d-5ae6265b669d
114.119.143.212,1709,78c81310-5b9d-4aa7-8277-3d2b5407db75
114.119.143.22,2859,02d71d02-d2db-4f2a-b1e7-025b3184ab52
114.119.143.220,1289,c771869b-f1e6-4fde-b90f-0dae9662245b
114.119.143.225,1522,613bdce1-1a9c-4f06-966e-fb22d495c12d
114.119.143.226,2147,d9864596-b9fa-4cfe-82c4-141c22501703
114.119.143.229,3629,fee41620-f72f-4208-87fc-6d7192f324b1
114.119.143.230,3365,06bef407-d1d2-4c12-9c1f-c97c01d7c7d2
114.119.143.233,2068,eb571d3e-9b0d-4c48-9a48-6871b6cb7e14
114.119.143.234,198,25660868-6909-45b5-8998-a3b2195cca68
114.119.143.236,1402,d95acd90-833e-4caa-942d-18ae6f92581e
114.119.143.24,1030,cf4ed85c-accf-4411-a94d-b9c60476d3d5
114.119.143.24,1203,fb627b9a-1dd2-4e11-95dc-7d6ff78abea7
114.119.143.240,2655,aaa4dfe8-457f-49f4-ae8f-84366d4bdca6
114.119.143.241,245,2e799cbd-5bce-4d08-bfcf-2909c752559e
114.119.143.244,3488,6dc02ee4-1b1e-4ac1-ac7b-7c2286402f59
114.119.143.245,3165,0866fa76-c755-4bd7-ac3b-220719f524e1
114.119.143.252,3006,ed73def4-719e-4ec5-b4f1-d862ebea2c31
114.119.143.31,2100,10cf9edd-2281-4238-9db3-8a88ab952af9
114.119.143.32,3141,08580945-da1a-401f-877f-d33150232db6
114.119.143.33,1754,0dc2a0bd-19c4-4a13-9ab2-bf6fbb772da1
114.119.143.34,2964,aa642ce6-08f9-4e2e-93c1-9cb8dae787a3
114.119.143.39,863,c90b47f1-c1a2-4165-ad26-9bae7b381fe8
114.119.143.42,2935,a904d744-5b98-4b8c-8dc7-d3f032b10b21
114.119.143.46,3374,df783580-4af8-4a27-af76-396bcee0581c
114.119.143.48,1432,54c91a2d-adb8-4d78-908c-945e67bc06eb
114.119.143.53,1921,d6978406-c4e4-4964-9b82-8d50893a77b8
114.119.143.56,184,42de0e96-6ed9-4ce8-984b-682192f36323
114.119.143.56,1797,cac2dbc1-679f-4dd1-8af4-90da30b9bd19
114.119.143.57,2554,e858bdc7-1b23-495c-bd55-6bafce2b3af5
114.119.143.6,2752,354f4269-b0b7-4729-b559-d6882006c1cf
114.119.143.62,3276,48aea465-17bd-4aff-a8ed-d7945f35199c
114.119.143.63,2435,b4910f5f-c813-4c73-a4d0-fc77e8bd4c4e
114.119.143.66,1126,52831bbb-6416-42a8-9f51-8be004156cce
114.119.143.68,330,80f96c20-4cb6-4e0f-b792-6f373f660b71
114.119.143.70,213,e0f78f40-27ce-41df-b8ad-fae37da6260e
114.119.143.75,2683,395758d8-931d-4772-afb1-5242984c83e5
114.119.143.76,3255,42aec56d-9692-4f68-a2cb-0e5aa4d247d1
114.119.143.79,1493,3530b615-90b9-4063-9e03-6a49efebc58f
114.119.143.92,2288,4492daff-53fb-450c-b1bf-be8dc35f3875
114.119.143.96,968,183705bb-b6a0-425c-971d-d8d5074cd6ef
114.119.143.96,1059,f7538cc8-29dc-4384-b626-17a25517979e
114.119.143.96,2608,57911070-60f3-4909-af8f-ce675dde1b93
114.119.143.96,3388,3ec10675-4aa8-4cc6-8ace-61f9eee36dda
114.119.143.98,2973,91e60de2-0d66-4e51-8f3c-af06cd954084
114.119.144.100,1856,0d98a9b3-f6dd-453f-b960-e1be7045a658
114.119.144.106,2322,df759272-722e-44ec-a5a0-51adb2878205
114.119.144.117,2018,e8f9ada3-05b3-4aee-8f22-497d77d57c85
114.119.144.12,2922,ec23382d-db21-4b03-a64c-356aaac4ae79
114.119.144.122,3159,589e1194-f31e-4aa2-95c8-ca467e831630
114.119.144.124,3773,2f761e06-18db-4c9c-8290-25f69c0b6a55
114.119.144.127,3456,f6e9f332-f1ad-4432-9663-33e42bc9448c
114.119.144.128,2677,67105853-2400-42de-b158-016764685548
114.119.144.133,1911,15c8400f-bb5e-4231-bdf8-2f64a24aa9fd
114.119.144.134,3408,829723b4-2aed-4faa-98ca-ba1814181bdd
114.119.144.135,2366,7f62da25-91a8-4c03-b366-763de482841d
114.119.144.138,374,5eeedd16-1f2c-4316-a3c6-4bb3dfd56d20
114.119.144.144,1548,7a8f2d07-d0a6-4749-a317-71cc5809dd14
114.119.144.150,718,5e362b23-35b3-4272-abf1-086fbf55ad05
114.119.144.151,1010,8adeb36f-c766-45e8-a67f-0929060f9864
114.119.144.151,2694,e7abe0da-48bc-4110-83b0-06366109417f
114.119.144.154,1422,9a2bdd27-257b-44ff-9977-07b78c50ba63
114.119.144.155,2015,495d6300-9be6-4754-b16b-c5811118be8f
114.119.144.155,2135,e76f47c4-2154-4321-a683-2d9023778abe
114.119.144.156,2981,efb83156-88c0-4cf3-83ba-3f88ec9ecadf
114.119.144.16,1583,92bbf848-6c47-4779-b769-ad50859a356a
114.119.144.16,2480,0b9b4cd7-d688-40f0-b0ee-a0314a4f516c
114.119.144.161,2060,f7e0be7c-06de-48af-b9f0-6d25fb047248
114.119.144.168,2486,7e96d3e8-ec50-4ac4-9eb4-c7310d49eb60
114.119.144.170,1359,a5f12b42-afcc-44db-9e73-446eb5d3a689
114.119.144.171,3485,c070fb8a-a515-41e0-9aa1-53ebc2851c95
114.119.144.18,1744,c8783f9c-9488-4ac2-a232-bfeb1e9c8ab9
114.119.144.183,1692,2c26af03-6b68-4699-8bd6-bc42928c27ce
114.119.144.184,1999,dc6670ff-45a7-4423-92dc-38f30b8958c7
114.119.144.19,1650,8bcbed7b-4b37-45eb-a2d7-12d109154d72
114.119.144.198,2864,24e16473-4f14-4701-a6ef-a85c28d01393
114.119.144.207,1409,3adf6457-3d62-4bdd-8c1b-8818a86a9375
114.119.144.208,1005,43e6352b-180c-46da-ab39-27eb8e07e5a2
114.119.144.212,204,aab131ba-d3b8-4d47-b515-aeb2c66607ff
114.119.144.213,977,94909be2-3b0d-45f5-8bb0-1400faf9f5e4
114.119.144.213,1602,d783bb65-7be4-4059-8437-be14df437cd3
114.119.144.214,2826,7c2afe65-1a98-47cb-a266-abfa080ea187
114.119.144.215,1090,17d49f6f-6e49-4eb1-8fb6-a63b04af877b
114.119.144.216,2236,97e8266f-8206-47c5-8ad0-3eec71c26f6f
114.119.144.222,1032,5babcf59-5ee5-47db-9153-b8ec119c8378
114.119.144.223,750,bbf56827-4345-4232-b87e-e4a7c3b8c0be
114.119.144.224,997,750580f0-f32c-4652-906c-066ea3348320
114.119.144.229,3030,b3e1d69f-ab2e-4cc1-a99d-8f7ee5ecb9bd
114.119.144.236,3547,3d4f99a0-c4ec-45e2-839e-076ff73c61ef
114.119.144.238,1783,664f84cb-9141-4a98-a705-df6da1e2ca38
114.119.144.247,1486,444e88ed-535d-4245-bcad-ee83b8bdc5e1
114.119.144.26,1434,ce6e60fe-cc45-45a4-9873-811126ca6973
114.119.144.26,2170,16c55675-c9dd-46d6-9067-276b4b3db85b
114.119.144.4,3540,51737e28-6b4d-4f30-8b01-051aa7c93ab9
114.119.144.40,3574,e30503f7-19fa-4945-9bd2-576cfa117a5d
114.119.144.43,3190,76e55cf9-456b-429c-b3aa-597ef924e67e
114.119.144.43,3392,408f929d-c625-45b7-b55b-424946cc0538
114.119.144.5,3550,7f8d6fad-c03a-4839-b87f-c032e37fb421
114.119.144.5,3796,43efc065-72f8-44e1-9668-bfb62a95f329
114.119.144.50,1687,c205dadc-2cc8-4c05-9a1c-4d6c323ff953
114.119.144.50,2885,7dda1426-d85c-410a-820c-84d814feca10
114.119.144.56,3026,8cf4a826-fc3b-41a1-90c9-31b5348c4221
114.119.144.58,3129,37264993-4597-4d0a-9de7-282068e000f3
114.119.144.66,2642,9c74a1c1-3681-4704-b145-48f630c4ffdb
114.119.144.72,1920,dcd36067-141a-4be2-8441-829701f4e4fb
114.119.144.75,1895,358f2af0-cb36-4b72-9b3a-a0463e3237d9
114.119.144.75,2341,f8fd9aac-cc8b-4b89-985c-c1e24a8d7982
114.119.144.81,2747,3ffeb57b-277a-40e6-b22d-6fb4b5807e5e
114.119.144.85,2425,0028b40e-ed26-48f5-b19c-597c53fe1fca
114.119.144.86,1666,4da82bc8-8d87-4a7d-b9b3-9f0dafd0f36f
114.119.144.87,2937,47f75bf9-f98b-495f-9c2e-97ae98c4688b
114.119.144.89,1918,11a09319-af6d-49bc-a70d-8f74bce1e8e1
114.119.144.90,2349,dde0bba5-8a68-4095-a3a1-f88b52069568
114.119.144.96,1605,78d425d4-3e47-4367-94ff-59d4366f730d
114.119.144.96,3563,5106a870-dad9-45e3-a223-30999aecc750
114.119.145.0,1713,8fd6dcae-80fc-4e8a-85bb-0a8701142ef6
114.119.145.10,2431,78a3d524-b4c7-4bd7-b94e-43a60bf527ac
114.119.145.107,3220,2aaccca2-57e3-484e-99dc-30d4f40c3650
114.119.145.115,1543,7267c58d-8deb-4641-85a5-21ed05113c7f
114.119.145.115,2279,bf70e903-85e6-4b9b-ab57-00a19fcf68d9
114.119.145.116,1857,35b52b9a-0e7f-4276-bfc4-e332ba7cec17
114.119.145.122,2713,35304b18-1533-49ef-aa31-7ab369f2d2dc
114.119.145.123,2272,66f1c45b-3ddf-47ec-b62a-f4e97f9a41ed
114.119.145.124,1242,4ab1a8dc-eddd-4b16-baae-96927765afff
114.119.145.128,1108,e0c4fd7c-3e88-4daa-aa9d-263a6b8e2069
114.119.145.137,2970,eecf3706-5ec5-491f-ba26-d2d5a6707bc7
114.119.145.145,1246,aa78bffa-95c5-48b9-9b5a-5cdcad7cb361
114.119.145.146,2630,ba5df7a1-a32e-44c1-b297-c8b2040b5375
114.119.145.147,3677,61fd0a74-9bb2-4f51-a08b-e0cc7b98ea22
114.119.145.155,1070,2aea2514-9448-4d1d-9eb5-c7fe3efc3e2f
114.119.145.165,2676,5d3ec1bf-cecd-4986-904e-0ec53965c1b6
114.119.145.166,903,ea6ae8a2-5e7c-4122-85c3-deb146cf97db
114.119.145.166,3102,1fb7b1ba-f693-4dfe-89bf-63ded5e9fbd7
114.119.145.17,3494,3a13d830-fd6f-4e3f-931c-67727b69410d
114.119.145.178,1120,a74f935b-f3f2-4111-a653-7450709df84c
114.119.145.180,2682,a7bd6928-3c6b-45ee-92c9-241572f06010
114.119.145.183,3406,adcad303-0509-4c14-9004-161e11607825
114.119.145.186,1874,1c5e2e6f-c940-4e59-b6a1-e405dc3c55f7
114.119.145.189,908,338e9eae-d172-493d-a5e2-600b3f08ac5b
114.119.145.190,2938,f89d9cb8-332c-441b-b073-ce909e33f9f3
114.119.145.192,1155,9b3dc621-f93e-4e18-852b-dd10ed0ce1d3
114.119.145.195,2192,093549a7-dfe2-4fed-915c-27b92fc91c7d
114.119.145.198,2590,aa20d1cb-324e-4314-bacf-e44c12d1339b
114.119.145.202,2989,46caba25-0f28-4c9f-a9b8-2c73a726f240
114.119.145.205,3587,dd0ae8c1-04da-46b9-be34-5975095b56e5
114.119.145.206,1909,481c078b-8595-4a1b-972e-469c2d9344aa
114.119.145.210,2823,656968f4-d23f-4117-8805-5c265df33b5a
114.119.145.221,2223,a382b802-f255-4957-aadc-5760cfc0c2e5
114.119.145.222,3015,52b6b9f0-5ce3-4392-ba0e-a2b40f5930d1
114.119.145.223,1345,78949e56-802a-45f1-934a-eaa7cf83e8fb
114.119.145.225,1356,6e06fe70-2e8a-4d11-beb9-c11cb40fb902
114.119.145.236,220,281ea472-081c-43b0-921a-c85c9a87a50e
114.119.145.241,3787,6f87acd7-fb72-42c6-b344-db0edf526ca6
114.119.145.253,1272,e7fce873-d71f-4581-b021-c38ccbabaf39
114.119.145.254,787,9e24518d-72c4-4e91-b6a4-062ee35eb35e
114.119.145.29,1448,0a9a5a0c-4d3e-4390-b785-6ef53ea771c8
114.119.145.34,1007,92674ca1-da7b-474c-a337-7fc9066745a7
114.119.145.37,1170,9cb81b30-d81b-43b8-a807-6953b9320867
114.119.145.43,1096,bbfe4162-2ee2-4a83-9f2b-c41ffc25c2f5
114.119.145.45,2856,008359aa-70cf-406c-9d79-5f79cf28bf66
114.119.145.46,2213,028b5e86-f902-4494-9e13-c3da1348b1eb
114.119.145.46,2890,6cbdad5f-1f64-4c72-8ab4-1bb60e7798a9
114.119.145.47,1079,b8e2b231-5363-4de6-882f-5a77162bc2f7
114.119.145.47,2382,54aade2d-f81b-4e28-b16a-8d2472fbebf5
114.119.145.58,3713,ca6c51e7-b253-44eb-bfae-54377db2f06c
114.119.145.66,195,c155ea34-957c-4a9a-97d5-7b279e4d5f83
114.119.145.74,3410,d32eec03-e60e-4de5-84a0-d79a13e2d83c
114.119.145.81,795,624dda47-64c1-4b4d-b488-df588c9d5a44
114.119.145.86,1512,ffdacc63-34ea-4515-bd81-4f690d899f46
114.119.145.9,1693,43b0e264-86e1-4ca6-b77a-13a380dbc42d
114.119.145.90,875,cf9f142f-d014-4981-860f-0f4b02d7baf5
114.119.145.90,3596,2ec2b3e9-18bd-4851-a05d-89fc35334017
114.119.145.95,1305,f4061e1f-7741-4b6d-a117-4bd09993658e
114.119.145.95,2672,f12ea2f1-82ac-413d-87c3-ee61da4db20a
114.119.145.99,2788,c060909c-7455-49ab-ab3e-98a209e952ad
114.119.146.101,3644,556a5134-8993-47aa-b067-576c94c5816c
